Era,Time,Sig_Landed,Sig_Att,TD_Landed,TD_Att,Sig_Landed_Per_Min,Sig_Att_Per_Min,TD_Landed_Per_Min,TD_Att_Per_Min
Fox & USADA Era,15.0,81,190,0,3,5.4,12.666666666666666,0.0,0.2
Fox & USADA Era,15.0,65,133,0,1,4.333333333333333,8.866666666666667,0.0,0.06666666666666667
Fox & USADA Era,15.0,69,142,4,6,4.6,9.466666666666667,0.26666666666666666,0.4
Fox & USADA Era,1.6166666666666667,5,25,0,0,3.0927835051546393,15.463917525773196,0.0,0.0
Fox & USADA Era,6.383333333333334,20,50,0,0,3.1331592689295036,7.832898172323759,0.0,0.0
Fox & USADA Era,4.083333333333333,31,45,0,1,7.591836734693878,11.020408163265307,0.0,0.2448979591836735
Fox & USADA Era,25.0,111,228,0,7,4.44,9.12,0.0,0.28
Fox & USADA Era,12.316666666666666,81,204,0,1,6.576454668470907,16.56292286874154,0.0,0.08119079837618404
Fox & USADA Era,15.0,71,185,1,2,4.733333333333333,12.333333333333334,0.06666666666666667,0.13333333333333333
Fox & USADA Era,1.25,0,1,1,1,0.0,0.8,0.8,0.8
Fox & USADA Era,15.0,25,84,1,1,1.6666666666666667,5.6,0.06666666666666667,0.06666666666666667
Fox & USADA Era,10.966666666666669,86,144,2,2,7.841945288753798,13.130699088145894,0.18237082066869298,0.18237082066869298
Fox & USADA Era,12.65,95,191,1,1,7.509881422924901,15.098814229249012,0.07905138339920949,0.07905138339920949
Fox & USADA Era,4.416666666666667,41,59,1,2,9.283018867924527,13.358490566037736,0.22641509433962262,0.45283018867924524
Fox & USADA Era,15.0,56,139,0,5,3.7333333333333334,9.266666666666667,0.0,0.3333333333333333
Fox & USADA Era,15.0,56,107,0,2,3.7333333333333334,7.133333333333334,0.0,0.13333333333333333
Fox & USADA Era,2.9833333333333334,35,42,0,0,11.731843575418994,14.078212290502792,0.0,0.0
Fox & USADA Era,15.0,58,131,0,6,3.8666666666666667,8.733333333333333,0.0,0.4
Fox & USADA Era,12.033333333333331,22,83,0,0,1.8282548476454297,6.897506925207757,0.0,0.0
Fox & USADA Era,9.233333333333333,54,124,0,0,5.848375451263538,13.429602888086643,0.0,0.0
Fox & USADA Era,0.85,13,21,0,0,15.294117647058824,24.705882352941178,0.0,0.0
Fox & USADA Era,5.933333333333334,10,22,4,5,1.6853932584269662,3.7078651685393256,0.6741573033707865,0.8426966292134831
Fox & USADA Era,15.0,40,121,0,4,2.6666666666666665,8.066666666666666,0.0,0.26666666666666666
Fox & USADA Era,15.0,24,93,1,3,1.6,6.2,0.06666666666666667,0.2
Fox & USADA Era,15.0,40,121,3,7,2.6666666666666665,8.066666666666666,0.2,0.4666666666666667
Fox & USADA Era,10.0,76,118,3,4,7.6,11.8,0.3,0.4
Fox & USADA Era,2.7666666666666666,6,15,0,0,2.1686746987951806,5.421686746987952,0.0,0.0
Fox & USADA Era,14.2,15,58,0,0,1.0563380281690142,4.084507042253521,0.0,0.0
Fox & USADA Era,11.533333333333331,68,157,0,0,5.895953757225435,13.612716763005782,0.0,0.0
Fox & USADA Era,1.6666666666666667,10,16,0,0,6.0,9.6,0.0,0.0
Fox & USADA Era,1.0166666666666666,3,9,0,0,2.9508196721311477,8.852459016393443,0.0,0.0
Modern/ESPN Era,0.5333333333333333,1,3,0,0,1.875,5.625,0.0,0.0
Modern/ESPN Era,7.466666666666667,12,30,1,3,1.6071428571428572,4.017857142857142,0.13392857142857142,0.4017857142857143
Modern/ESPN Era,9.983333333333333,1,12,0,0,0.1001669449081803,1.2020033388981637,0.0,0.0
Modern/ESPN Era,15.0,49,87,3,8,3.2666666666666666,5.8,0.2,0.5333333333333333
Modern/ESPN Era,6.833333333333333,10,14,4,4,1.4634146341463414,2.048780487804878,0.5853658536585367,0.5853658536585367
Modern/ESPN Era,3.35,24,30,0,0,7.164179104477612,8.955223880597014,0.0,0.0
Modern/ESPN Era,15.0,53,154,1,1,3.533333333333333,10.266666666666667,0.06666666666666667,0.06666666666666667
Modern/ESPN Era,3.933333333333333,11,21,0,4,2.7966101694915255,5.338983050847458,0.0,1.0169491525423728
Modern/ESPN Era,3.5166666666666666,9,30,1,1,2.5592417061611377,8.530805687203792,0.2843601895734597,0.2843601895734597
Modern/ESPN Era,15.0,23,56,0,0,1.5333333333333334,3.7333333333333334,0.0,0.0
Modern/ESPN Era,15.0,71,190,0,0,4.733333333333333,12.666666666666666,0.0,0.0
Modern/ESPN Era,2.4166666666666665,6,9,2,3,2.4827586206896552,3.724137931034483,0.8275862068965518,1.2413793103448276
Modern/ESPN Era,8.716666666666667,80,162,1,1,9.177820267686425,18.585086042065008,0.1147227533460803,0.1147227533460803
Modern/ESPN Era,3.283333333333333,10,23,0,0,3.0456852791878175,7.00507614213198,0.0,0.0
Modern/ESPN Era,5.733333333333333,24,53,0,0,4.186046511627907,9.244186046511627,0.0,0.0
Modern/ESPN Era,2.6333333333333333,0,2,0,0,0.0,0.759493670886076,0.0,0.0
Modern/ESPN Era,5.916666666666667,26,53,0,0,4.394366197183098,8.957746478873238,0.0,0.0
Modern/ESPN Era,0.25,0,4,0,0,0.0,16.0,0.0,0.0
Modern/ESPN Era,15.0,32,90,0,0,2.1333333333333333,6.0,0.0,0.0
Modern/ESPN Era,15.0,112,154,2,4,7.466666666666667,10.266666666666667,0.13333333333333333,0.26666666666666666
Modern/ESPN Era,15.0,36,100,1,1,2.4,6.666666666666667,0.06666666666666667,0.06666666666666667
Modern/ESPN Era,5.9,19,27,0,0,3.2203389830508473,4.576271186440677,0.0,0.0
Modern/ESPN Era,15.0,21,51,3,8,1.4,3.4,0.2,0.5333333333333333
Modern/ESPN Era,2.466666666666667,17,24,0,0,6.891891891891891,9.72972972972973,0.0,0.0
Modern/ESPN Era,15.0,40,77,1,3,2.6666666666666665,5.133333333333334,0.06666666666666667,0.2
Modern/ESPN Era,6.116666666666666,17,35,0,0,2.779291553133515,5.722070844686649,0.0,0.0
Modern/ESPN Era,15.0,31,72,0,0,2.066666666666667,4.8,0.0,0.0
Modern/ESPN Era,4.916666666666667,3,9,0,0,0.6101694915254237,1.830508474576271,0.0,0.0
Modern/ESPN Era,15.0,54,137,4,5,3.6,9.133333333333333,0.26666666666666666,0.3333333333333333
Modern/ESPN Era,7.616666666666666,5,7,0,0,0.6564551422319476,0.9190371991247265,0.0,0.0
Modern/ESPN Era,2.816666666666667,3,14,0,1,1.0650887573964496,4.970414201183432,0.0,0.35502958579881655
Modern/ESPN Era,3.883333333333333,1,9,0,0,0.25751072961373395,2.3175965665236054,0.0,0.0
Modern/ESPN Era,15.0,77,209,0,0,5.133333333333334,13.933333333333334,0.0,0.0
Modern/ESPN Era,15.0,67,184,0,4,4.466666666666667,12.266666666666667,0.0,0.26666666666666666
Modern/ESPN Era,3.983333333333333,26,58,1,1,6.527196652719666,14.560669456066947,0.25104602510460255,0.25104602510460255
Modern/ESPN Era,0.8833333333333333,9,17,0,0,10.18867924528302,19.245283018867926,0.0,0.0
Modern/ESPN Era,15.0,47,87,1,2,3.1333333333333333,5.8,0.06666666666666667,0.13333333333333333
Modern/ESPN Era,0.4333333333333333,1,3,0,1,2.307692307692308,6.923076923076923,0.0,2.307692307692308
Modern/ESPN Era,15.0,55,119,0,0,3.6666666666666665,7.933333333333334,0.0,0.0
Modern/ESPN Era,15.0,82,192,0,6,5.466666666666667,12.8,0.0,0.4
Modern/ESPN Era,2.1,2,10,1,2,0.9523809523809523,4.761904761904762,0.47619047619047616,0.9523809523809523
Modern/ESPN Era,14.9,169,355,0,1,11.34228187919463,23.825503355704697,0.0,0.06711409395973154
Modern/ESPN Era,6.016666666666667,39,75,0,1,6.481994459833795,12.465373961218837,0.0,0.16620498614958448
Modern/ESPN Era,15.0,101,176,0,7,6.733333333333333,11.733333333333333,0.0,0.4666666666666667
Modern/ESPN Era,3.15,7,10,1,1,2.2222222222222223,3.174603174603175,0.31746031746031744,0.31746031746031744
Modern/ESPN Era,15.0,111,209,0,2,7.4,13.933333333333334,0.0,0.13333333333333333
Modern/ESPN Era,15.0,71,122,5,19,4.733333333333333,8.133333333333333,0.3333333333333333,1.2666666666666666
Modern/ESPN Era,1.0166666666666666,3,5,1,1,2.9508196721311477,4.918032786885246,0.9836065573770493,0.9836065573770493
Modern/ESPN Era,15.0,76,143,0,0,5.066666666666666,9.533333333333333,0.0,0.0
Modern/ESPN Era,15.0,80,155,2,5,5.333333333333333,10.333333333333334,0.13333333333333333,0.3333333333333333
Modern/ESPN Era,10.65,52,104,1,1,4.88262910798122,9.76525821596244,0.09389671361502347,0.09389671361502347
Modern/ESPN Era,7.35,25,32,0,0,3.4013605442176873,4.35374149659864,0.0,0.0
Modern/ESPN Era,1.5666666666666669,14,22,0,0,8.936170212765957,14.04255319148936,0.0,0.0
Modern/ESPN Era,15.0,33,105,0,1,2.2,7.0,0.0,0.06666666666666667
Modern/ESPN Era,15.0,23,62,0,5,1.5333333333333334,4.133333333333334,0.0,0.3333333333333333
Modern/ESPN Era,15.0,83,284,0,0,5.533333333333333,18.933333333333334,0.0,0.0
Modern/ESPN Era,6.166666666666667,14,32,5,10,2.27027027027027,5.189189189189189,0.8108108108108107,1.6216216216216215
Modern/ESPN Era,8.45,5,8,2,4,0.591715976331361,0.9467455621301776,0.2366863905325444,0.4733727810650888
Modern/ESPN Era,7.05,24,107,0,0,3.404255319148936,15.177304964539008,0.0,0.0
Modern/ESPN Era,15.0,63,103,0,1,4.2,6.866666666666666,0.0,0.06666666666666667
Modern/ESPN Era,15.0,38,127,0,0,2.533333333333333,8.466666666666667,0.0,0.0
Modern/ESPN Era,4.983333333333333,17,45,1,5,3.411371237458194,9.03010033444816,0.20066889632107024,1.0033444816053512
Modern/ESPN Era,25.0,36,66,0,0,1.44,2.64,0.0,0.0
Modern/ESPN Era,25.0,141,194,2,6,5.64,7.76,0.08,0.24
Modern/ESPN Era,3.333333333333333,0,1,1,2,0.0,0.30000000000000004,0.30000000000000004,0.6000000000000001
Modern/ESPN Era,15.0,63,142,2,8,4.2,9.466666666666667,0.13333333333333333,0.5333333333333333
Modern/ESPN Era,4.866666666666666,25,47,0,1,5.136986301369864,9.657534246575343,0.0,0.20547945205479454
Modern/ESPN Era,15.0,70,129,3,8,4.666666666666667,8.6,0.2,0.5333333333333333
Modern/ESPN Era,15.0,41,121,1,2,2.7333333333333334,8.066666666666666,0.06666666666666667,0.13333333333333333
Modern/ESPN Era,9.216666666666669,23,65,0,0,2.495479204339963,7.052441229656418,0.0,0.0
Modern/ESPN Era,0.6333333333333333,1,6,0,1,1.5789473684210527,9.473684210526317,0.0,1.5789473684210527
Modern/ESPN Era,1.8166666666666669,25,49,0,0,13.761467889908255,26.97247706422018,0.0,0.0
Modern/ESPN Era,15.0,67,155,0,0,4.466666666666667,10.333333333333334,0.0,0.0
Modern/ESPN Era,0.6,4,8,0,0,6.666666666666667,13.333333333333334,0.0,0.0
Modern/ESPN Era,9.683333333333334,31,58,0,0,3.201376936316695,5.989672977624784,0.0,0.0
Modern/ESPN Era,2.583333333333333,0,1,0,0,0.0,0.38709677419354843,0.0,0.0
Modern/ESPN Era,4.833333333333333,32,67,0,0,6.620689655172415,13.862068965517242,0.0,0.0
Modern/ESPN Era,15.0,70,163,0,0,4.666666666666667,10.866666666666667,0.0,0.0
Modern/ESPN Era,15.0,52,135,0,2,3.466666666666667,9.0,0.0,0.13333333333333333
Modern/ESPN Era,6.966666666666667,29,55,0,0,4.162679425837321,7.894736842105263,0.0,0.0
Modern/ESPN Era,15.0,98,223,1,1,6.533333333333333,14.866666666666667,0.06666666666666667,0.06666666666666667
Modern/ESPN Era,15.0,42,88,1,9,2.8,5.866666666666666,0.06666666666666667,0.6
Modern/ESPN Era,3.566666666666667,10,31,1,1,2.803738317757009,8.69158878504673,0.2803738317757009,0.2803738317757009
Modern/ESPN Era,15.0,19,83,3,3,1.2666666666666666,5.533333333333333,0.2,0.2
Modern/ESPN Era,15.0,66,143,0,1,4.4,9.533333333333333,0.0,0.06666666666666667
Modern/ESPN Era,15.0,49,85,0,0,3.2666666666666666,5.666666666666667,0.0,0.0
Modern/ESPN Era,3.3,14,40,1,1,4.242424242424242,12.121212121212121,0.30303030303030304,0.30303030303030304
Modern/ESPN Era,8.083333333333334,35,72,1,2,4.329896907216495,8.90721649484536,0.12371134020618556,0.24742268041237112
Modern/ESPN Era,15.0,44,121,0,2,2.933333333333333,8.066666666666666,0.0,0.13333333333333333
Modern/ESPN Era,7.766666666666667,34,60,1,4,4.377682403433476,7.725321888412017,0.12875536480686695,0.5150214592274678
Modern/ESPN Era,12.616666666666667,19,38,3,5,1.5059445178335535,3.011889035667107,0.23778071334214002,0.3963011889035667
Modern/ESPN Era,15.0,32,95,0,0,2.1333333333333333,6.333333333333333,0.0,0.0
Modern/ESPN Era,15.0,9,18,3,4,0.6,1.2,0.2,0.26666666666666666
Modern/ESPN Era,15.0,15,60,1,3,1.0,4.0,0.06666666666666667,0.2
Modern/ESPN Era,15.0,70,86,3,5,4.666666666666667,5.733333333333333,0.2,0.3333333333333333
Modern/ESPN Era,1.2833333333333334,10,17,1,1,7.792207792207791,13.246753246753245,0.7792207792207791,0.7792207792207791
Modern/ESPN Era,15.0,75,234,0,0,5.0,15.6,0.0,0.0
Modern/ESPN Era,9.7,22,95,0,1,2.2680412371134024,9.793814432989691,0.0,0.10309278350515465
Modern/ESPN Era,15.0,30,104,0,3,2.0,6.933333333333334,0.0,0.2
Modern/ESPN Era,15.0,9,42,5,8,0.6,2.8,0.3333333333333333,0.5333333333333333
Modern/ESPN Era,15.0,34,85,4,8,2.2666666666666666,5.666666666666667,0.26666666666666666,0.5333333333333333
Modern/ESPN Era,15.0,60,128,0,0,4.0,8.533333333333333,0.0,0.0
Modern/ESPN Era,15.0,37,113,0,0,2.466666666666667,7.533333333333333,0.0,0.0
Modern/ESPN Era,9.916666666666666,32,55,0,0,3.226890756302521,5.546218487394959,0.0,0.0
Modern/ESPN Era,15.0,14,50,0,2,0.9333333333333333,3.3333333333333335,0.0,0.13333333333333333
Modern/ESPN Era,8.016666666666667,25,85,0,0,3.118503118503118,10.602910602910601,0.0,0.0
Modern/ESPN Era,1.4166666666666667,4,10,0,0,2.8235294117647056,7.0588235294117645,0.0,0.0
Modern/ESPN Era,4.4,2,7,0,0,0.45454545454545453,1.5909090909090908,0.0,0.0
Modern/ESPN Era,15.0,69,121,0,0,4.6,8.066666666666666,0.0,0.0
Modern/ESPN Era,15.0,2,9,0,0,0.13333333333333333,0.6,0.0,0.0
Modern/ESPN Era,15.0,47,105,1,3,3.1333333333333333,7.0,0.06666666666666667,0.2
Modern/ESPN Era,14.233333333333333,24,128,0,0,1.6861826697892273,8.99297423887588,0.0,0.0
Modern/ESPN Era,2.5,20,35,0,0,8.0,14.0,0.0,0.0
Modern/ESPN Era,0.8166666666666667,3,10,1,2,3.673469387755102,12.244897959183673,1.2244897959183674,2.4489795918367347
Modern/ESPN Era,15.0,64,149,2,4,4.266666666666667,9.933333333333334,0.13333333333333333,0.26666666666666666
Modern/ESPN Era,15.0,54,118,0,0,3.6,7.866666666666666,0.0,0.0
Modern/ESPN Era,15.0,50,114,0,1,3.3333333333333335,7.6,0.0,0.06666666666666667
Modern/ESPN Era,2.8666666666666667,25,32,1,2,8.720930232558139,11.162790697674419,0.3488372093023256,0.6976744186046512
Modern/ESPN Era,15.0,58,243,0,0,3.8666666666666667,16.2,0.0,0.0
Modern/ESPN Era,15.0,10,13,6,11,0.6666666666666666,0.8666666666666667,0.4,0.7333333333333333
Modern/ESPN Era,15.0,32,52,2,3,2.1333333333333333,3.466666666666667,0.13333333333333333,0.2
Modern/ESPN Era,15.0,56,190,1,9,3.7333333333333334,12.666666666666666,0.06666666666666667,0.6
Modern/ESPN Era,14.333333333333334,25,77,1,16,1.744186046511628,5.372093023255814,0.06976744186046512,1.1162790697674418
Modern/ESPN Era,15.0,26,84,0,0,1.7333333333333334,5.6,0.0,0.0
Modern/ESPN Era,25.0,178,381,1,8,7.12,15.24,0.04,0.32
Modern/ESPN Era,25.0,109,237,0,0,4.36,9.48,0.0,0.0
Modern/ESPN Era,15.0,79,157,0,0,5.266666666666667,10.466666666666667,0.0,0.0
Modern/ESPN Era,15.0,38,122,0,0,2.533333333333333,8.133333333333333,0.0,0.0
Modern/ESPN Era,7.5,27,44,1,2,3.6,5.866666666666666,0.13333333333333333,0.26666666666666666
Modern/ESPN Era,15.0,31,77,4,13,2.066666666666667,5.133333333333334,0.26666666666666666,0.8666666666666667
Modern/ESPN Era,2.966666666666667,23,33,0,0,7.752808988764045,11.123595505617978,0.0,0.0
Modern/ESPN Era,15.0,64,150,0,1,4.266666666666667,10.0,0.0,0.06666666666666667
Modern/ESPN Era,0.4166666666666667,5,5,0,0,12.0,12.0,0.0,0.0
Modern/ESPN Era,15.0,47,107,2,6,3.1333333333333333,7.133333333333334,0.13333333333333333,0.4
Modern/ESPN Era,15.0,30,62,1,1,2.0,4.133333333333334,0.06666666666666667,0.06666666666666667
Modern/ESPN Era,15.0,47,84,2,2,3.1333333333333333,5.6,0.13333333333333333,0.13333333333333333
Modern/ESPN Era,6.2,46,101,0,0,7.419354838709677,16.29032258064516,0.0,0.0
Modern/ESPN Era,4.75,38,58,0,0,8.0,12.210526315789474,0.0,0.0
Modern/ESPN Era,15.0,13,43,1,12,0.8666666666666667,2.8666666666666667,0.06666666666666667,0.8
Modern/ESPN Era,1.1,5,15,0,0,4.545454545454545,13.636363636363635,0.0,0.0
Modern/ESPN Era,0.7333333333333333,8,10,0,0,10.90909090909091,13.636363636363637,0.0,0.0
Modern/ESPN Era,15.0,6,17,0,0,0.4,1.1333333333333333,0.0,0.0
Modern/ESPN Era,15.0,26,58,0,2,1.7333333333333334,3.8666666666666667,0.0,0.13333333333333333
Modern/ESPN Era,15.0,29,81,0,1,1.9333333333333333,5.4,0.0,0.06666666666666667
Modern/ESPN Era,8.166666666666666,8,19,1,3,0.979591836734694,2.3265306122448983,0.12244897959183675,0.3673469387755102
Modern/ESPN Era,8.25,36,87,0,3,4.363636363636363,10.545454545454545,0.0,0.36363636363636365
Modern/ESPN Era,1.4333333333333331,1,1,0,0,0.6976744186046513,0.6976744186046513,0.0,0.0
Modern/ESPN Era,15.0,64,116,0,0,4.266666666666667,7.733333333333333,0.0,0.0
Modern/ESPN Era,25.0,148,372,3,10,5.92,14.88,0.12,0.4
Modern/ESPN Era,2.25,1,3,0,2,0.4444444444444444,1.3333333333333333,0.0,0.8888888888888888
Modern/ESPN Era,15.0,65,110,0,1,4.333333333333333,7.333333333333333,0.0,0.06666666666666667
Modern/ESPN Era,8.616666666666667,74,135,0,0,8.588007736943906,15.667311411992262,0.0,0.0
Modern/ESPN Era,15.0,30,70,1,1,2.0,4.666666666666667,0.06666666666666667,0.06666666666666667
Modern/ESPN Era,6.3,28,69,0,0,4.444444444444445,10.952380952380953,0.0,0.0
Modern/ESPN Era,9.25,13,44,0,0,1.4054054054054055,4.756756756756757,0.0,0.0
Modern/ESPN Era,2.2,10,25,0,0,4.545454545454545,11.363636363636363,0.0,0.0
Modern/ESPN Era,15.0,57,289,0,3,3.8,19.266666666666666,0.0,0.2
Modern/ESPN Era,15.0,65,159,0,3,4.333333333333333,10.6,0.0,0.2
Modern/ESPN Era,15.0,120,275,2,4,8.0,18.333333333333332,0.13333333333333333,0.26666666666666666
Modern/ESPN Era,15.0,17,37,3,9,1.1333333333333333,2.466666666666667,0.2,0.6
Modern/ESPN Era,15.0,42,132,0,1,2.8,8.8,0.0,0.06666666666666667
Modern/ESPN Era,15.0,52,153,0,2,3.466666666666667,10.2,0.0,0.13333333333333333
Modern/ESPN Era,13.266666666666667,75,147,0,0,5.653266331658291,11.08040201005025,0.0,0.0
Modern/ESPN Era,15.0,81,185,0,0,5.4,12.333333333333334,0.0,0.0
Modern/ESPN Era,15.0,38,88,2,4,2.533333333333333,5.866666666666666,0.13333333333333333,0.26666666666666666
Modern/ESPN Era,15.0,65,170,0,1,4.333333333333333,11.333333333333334,0.0,0.06666666666666667
Modern/ESPN Era,25.0,138,361,0,0,5.52,14.44,0.0,0.0
Modern/ESPN Era,15.0,55,102,5,9,3.6666666666666665,6.8,0.3333333333333333,0.6
Modern/ESPN Era,0.8333333333333334,1,3,0,0,1.2,3.5999999999999996,0.0,0.0
Modern/ESPN Era,15.0,72,148,2,8,4.8,9.866666666666667,0.13333333333333333,0.5333333333333333
Modern/ESPN Era,7.366666666666666,9,11,1,3,1.2217194570135748,1.493212669683258,0.13574660633484165,0.4072398190045249
Modern/ESPN Era,15.0,59,194,0,0,3.933333333333333,12.933333333333334,0.0,0.0
Modern/ESPN Era,15.0,134,268,0,0,8.933333333333334,17.866666666666667,0.0,0.0
Modern/ESPN Era,4.783333333333333,8,15,0,0,1.6724738675958188,3.1358885017421603,0.0,0.0
Modern/ESPN Era,7.966666666666667,47,105,2,4,5.899581589958159,13.179916317991632,0.2510460251046025,0.502092050209205
Modern/ESPN Era,15.0,95,176,0,3,6.333333333333333,11.733333333333333,0.0,0.2
Modern/ESPN Era,15.0,39,115,2,6,2.6,7.666666666666667,0.13333333333333333,0.4
Modern/ESPN Era,13.4,81,196,0,2,6.044776119402985,14.626865671641792,0.0,0.14925373134328357
Modern/ESPN Era,2.1166666666666667,13,32,1,2,6.141732283464567,15.118110236220472,0.47244094488188976,0.9448818897637795
Modern/ESPN Era,14.216666666666669,20,62,0,0,1.4067995310668229,4.361078546307151,0.0,0.0
Modern/ESPN Era,15.0,80,208,1,2,5.333333333333333,13.866666666666667,0.06666666666666667,0.13333333333333333
Modern/ESPN Era,15.0,69,149,0,2,4.6,9.933333333333334,0.0,0.13333333333333333
Modern/ESPN Era,9.816666666666666,20,127,0,0,2.037351443123939,12.937181663837013,0.0,0.0
Modern/ESPN Era,10.8,61,115,3,3,5.648148148148148,10.648148148148147,0.27777777777777773,0.27777777777777773
Modern/ESPN Era,15.0,54,202,1,1,3.6,13.466666666666667,0.06666666666666667,0.06666666666666667
Modern/ESPN Era,3.4,22,31,1,2,6.470588235294118,9.117647058823529,0.29411764705882354,0.5882352941176471
Modern/ESPN Era,15.0,39,67,1,1,2.6,4.466666666666667,0.06666666666666667,0.06666666666666667
Modern/ESPN Era,3.8666666666666663,6,18,1,2,1.5517241379310347,4.655172413793104,0.25862068965517243,0.5172413793103449
Modern/ESPN Era,18.78333333333333,35,97,6,16,1.863354037267081,5.164152617568767,0.3194321206743567,0.8518189884649513
Modern/ESPN Era,15.0,44,116,0,0,2.933333333333333,7.733333333333333,0.0,0.0
Modern/ESPN Era,15.0,77,164,2,5,5.133333333333334,10.933333333333334,0.13333333333333333,0.3333333333333333
Modern/ESPN Era,15.0,55,146,0,0,3.6666666666666665,9.733333333333333,0.0,0.0
Modern/ESPN Era,11.816666666666666,43,160,0,0,3.6389280677009874,13.540197461212976,0.0,0.0
Modern/ESPN Era,1.7833333333333334,6,11,0,0,3.364485981308411,6.16822429906542,0.0,0.0
Modern/ESPN Era,7.45,27,56,3,10,3.6241610738255035,7.516778523489933,0.40268456375838924,1.342281879194631
Modern/ESPN Era,7.183333333333334,18,49,2,4,2.5058004640371228,6.821345707656612,0.27842227378190254,0.5568445475638051
Modern/ESPN Era,3.65,11,35,0,0,3.0136986301369864,9.589041095890412,0.0,0.0
Modern/ESPN Era,14.016666666666667,31,64,0,0,2.2116527942925086,4.565992865636147,0.0,0.0
Modern/ESPN Era,17.633333333333333,49,104,0,1,2.77882797731569,5.897920604914934,0.0,0.05671077504725898
Modern/ESPN Era,0.7833333333333333,2,7,0,0,2.5531914893617023,8.936170212765958,0.0,0.0
Modern/ESPN Era,9.416666666666666,16,52,0,0,1.6991150442477878,5.52212389380531,0.0,0.0
Modern/ESPN Era,15.0,47,113,6,13,3.1333333333333333,7.533333333333333,0.4,0.8666666666666667
Modern/ESPN Era,15.0,21,63,1,3,1.4,4.2,0.06666666666666667,0.2
Modern/ESPN Era,15.0,60,149,1,6,4.0,9.933333333333334,0.06666666666666667,0.4
Modern/ESPN Era,15.0,50,68,1,2,3.3333333333333335,4.533333333333333,0.06666666666666667,0.13333333333333333
Modern/ESPN Era,2.283333333333333,12,16,0,0,5.255474452554745,7.007299270072993,0.0,0.0
Modern/ESPN Era,9.933333333333334,100,201,0,0,10.06711409395973,20.23489932885906,0.0,0.0
Modern/ESPN Era,6.983333333333333,42,106,3,5,6.014319809069212,15.178997613365155,0.4295942720763723,0.7159904534606205
Modern/ESPN Era,15.0,40,95,2,11,2.6666666666666665,6.333333333333333,0.13333333333333333,0.7333333333333333
Modern/ESPN Era,7.366666666666666,13,20,2,2,1.7647058823529413,2.7149321266968327,0.2714932126696833,0.2714932126696833
Modern/ESPN Era,14.85,57,119,0,2,3.8383838383838387,8.013468013468014,0.0,0.13468013468013468
Modern/ESPN Era,5.433333333333334,2,12,0,0,0.36809815950920244,2.2085889570552144,0.0,0.0
Modern/ESPN Era,10.0,68,185,1,1,6.8,18.5,0.1,0.1
Modern/ESPN Era,15.0,56,189,1,3,3.7333333333333334,12.6,0.06666666666666667,0.2
Modern/ESPN Era,15.0,30,73,0,0,2.0,4.866666666666666,0.0,0.0
Modern/ESPN Era,15.0,48,99,0,0,3.2,6.6,0.0,0.0
Modern/ESPN Era,15.0,105,265,0,0,7.0,17.666666666666668,0.0,0.0
Modern/ESPN Era,15.0,148,369,0,0,9.866666666666667,24.6,0.0,0.0
Modern/ESPN Era,4.1,22,41,0,0,5.365853658536586,10.0,0.0,0.0
Modern/ESPN Era,15.0,71,144,1,3,4.733333333333333,9.6,0.06666666666666667,0.2
Modern/ESPN Era,9.783333333333331,55,150,0,1,5.621805792163545,15.332197614991484,0.0,0.1022146507666099
Modern/ESPN Era,15.0,112,266,3,4,7.466666666666667,17.733333333333334,0.2,0.26666666666666666
Modern/ESPN Era,15.0,73,123,2,2,4.866666666666666,8.2,0.13333333333333333,0.13333333333333333
Modern/ESPN Era,12.9,89,152,0,0,6.89922480620155,11.782945736434108,0.0,0.0
Modern/ESPN Era,0.9666666666666668,16,24,0,0,16.551724137931032,24.827586206896548,0.0,0.0
Modern/ESPN Era,15.0,35,132,2,9,2.3333333333333335,8.8,0.13333333333333333,0.6
Modern/ESPN Era,15.0,23,40,0,0,1.5333333333333334,2.6666666666666665,0.0,0.0
Modern/ESPN Era,15.0,51,84,2,4,3.4,5.6,0.13333333333333333,0.26666666666666666
Modern/ESPN Era,15.0,108,224,0,0,7.2,14.933333333333334,0.0,0.0
Modern/ESPN Era,0.15,4,4,0,0,26.666666666666668,26.666666666666668,0.0,0.0
Modern/ESPN Era,11.233333333333333,87,148,1,1,7.744807121661721,13.175074183976262,0.08902077151335312,0.08902077151335312
Modern/ESPN Era,15.0,14,107,5,12,0.9333333333333333,7.133333333333334,0.3333333333333333,0.8
Modern/ESPN Era,15.0,108,213,2,2,7.2,14.2,0.13333333333333333,0.13333333333333333
Modern/ESPN Era,15.0,33,104,1,1,2.2,6.933333333333334,0.06666666666666667,0.06666666666666667
Modern/ESPN Era,1.3,2,3,0,5,1.5384615384615383,2.3076923076923075,0.0,3.846153846153846
Modern/ESPN Era,15.0,38,123,0,1,2.533333333333333,8.2,0.0,0.06666666666666667
Modern/ESPN Era,3.316666666666667,7,13,0,1,2.1105527638190953,3.9195979899497484,0.0,0.3015075376884422
Modern/ESPN Era,1.1166666666666667,5,14,0,1,4.477611940298507,12.53731343283582,0.0,0.8955223880597015
Modern/ESPN Era,15.0,60,101,3,6,4.0,6.733333333333333,0.2,0.4
Modern/ESPN Era,15.0,22,95,0,0,1.4666666666666666,6.333333333333333,0.0,0.0
Modern/ESPN Era,9.783333333333331,50,115,0,0,5.110732538330495,11.754684838160138,0.0,0.0
